% # columns="iteration, evaluation, void, void, void, xmean", seed=965966, Sat Mar 21 15:51:43 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 16 0 0 0 0.5625870628360989 0.2874860641657512 0.5752331699808404 0.6103314303617801 0.6400514569846081 0.4192911803934526 0.4384021814598337 0.43267899881919936 0.44693062382133436 0.5043327583854244 0.5022012947458024 0.4699653818846159
2 32 0 0 0 0.6807100806194681 0.424535534427408 0.5626616652336481 0.49063560468853623 0.606373758402682 0.6307858156827976 0.42919896178467637 0.5363284401209099 0.5283346455328221 0.5818169122663541 0.4197922134238008 0.5794839450537798
3 48 0 0 0 0.5248311153834723 0.4633315559007163 0.5826178456437304 0.7094446386829493 0.5231417064728026 0.7186968105056353 0.38378821706385274 0.6620955377094284 0.5555655783056495 0.5318907431043178 0.3661521668210859 0.5928875708433046
4 64 0 0 0 0.6636520307765509 0.6019716089865035 0.727425681167989 0.6039664426769148 0.5994673957125539 0.7395807683274485 0.29298256863016153 0.7596475011218057 0.7158717653773303 0.5102855213658279 0.4834449569971133 0.5124893719998888
5 80 0 0 0 0.7187634705286632 0.6239258891060184 0.7594815324823787 0.5691165597043795 0.6126714502571186 0.7278349137817149 0.22027274450821208 0.6580161302815003 0.6095831245314655 0.5800476590815661 0.5523182263610534 0.5039227567407811
6 96 0 0 0 0.6959210969664901 0.5887387195385794 0.6214853889626916 0.6150099704875028 0.6076452442142373 0.6873476506594868 0.24725942210718818 0.5622280277050347 0.5919975770291259 0.5927967648160174 0.6596249309301251 0.46603953362586065
7 112 0 0 0 0.7194210174519355 0.6322680399361165 0.47816459951140183 0.731071334309906 0.6217239424107361 0.6598877336200956 0.29025016318197955 0.6479650297158358 0.6773428282532458 0.687267031552969 0.5600485233820766 0.41954540800849754
8 128 0 0 0 0.5421883547647918 0.5965901039149863 0.5681264632367272 0.587228850175937 0.5652668101965811 0.7273780975610181 0.2316570953844201 0.5847731951348387 0.6340091793242824 0.5687920179967798 0.5525307373952311 0.5112294828750101
9 144 0 0 0 0.3010497257622068 0.6845108882200718 0.5669493158943056 0.7033160589288641 0.5514043410015225 0.7642390626624245 0.2970267856944277 0.512683811824101 0.7010429546730427 0.5535786549817714 0.5931414700193043 0.6219944823898341
10 160 0 0 0 0.20855214954204873 0.6589760572830062 0.6663895495306992 0.7567360987926456 0.5280044487368599 0.7914339060249926 0.2446695416807479 0.40572693265482423 0.817294728653425 0.4732733341858048 0.5090177302984148 0.6706600333446465
11 176 0 0 0 0.3042207687909279 0.7204475479504898 0.7303320083988617 0.702321441721528 0.6729428971490244 0.7402142940451992 0.17794633322681797 0.44255848561858124 0.8460369135374934 0.6301144276273013 0.5669016421526564 0.4857618955698976
12 192 0 0 0 0.44228104901725057 0.7433212902304029 0.646711574247938 0.6875788077660986 0.6513037767794219 0.6906820206037101 0.16590665622719172 0.6314611927897651 0.8054807317783684 0.6438712238111431 0.5542899570884218 0.40844582974005056
13 208 0 0 0 0.5674550572964474 0.5888297265810319 0.6459495845402955 0.7254880024143828 0.6425818253369295 0.6920154077272321 0.21556430284872619 0.6583772176074107 0.7668405127853635 0.5606210018596206 0.6533986056493027 0.5113970473732292
14 224 0 0 0 0.6287328329038797 0.6232767409013058 0.6262504304409293 0.8389348598129878 0.6466192118775932 0.6367458399095892 0.2169987053590244 0.5146760865459481 0.8416484332168942 0.6542439865003044 0.6795138967572224 0.5262382222015963
15 240 0 0 0 0.5025660025074666 0.6982672026085487 0.5976473010371023 0.7768246691668964 0.6630522736118862 0.6117286060350474 0.20309612911838018 0.47715612581785377 0.8428547238797849 0.6368173439531621 0.769470120911078 0.6371187546926221
