% # columns="iter, evals, sigma, 0, fitness, xbest" seed=965966, Sat Mar 21 15:51:43 2020, <python>{}</python>
1 16 0.2659001057794479 0 224.05797970395594 0.4781179569420517 0.38012099166646635 0.779285616600214 0.41632438115816034 0.891472069398942 0.4876398230807966 0.2055630113329216 0.12938089338719594 0.3232764756522195 0.49751981022419695 0.37993741349819904 0.19556695871980773
2 32 0.2371909321054156 0 150.36244499969635 0.7227270890363875 0.7188134241645945 0.6617433961465873 0.5612142431855665 0.7108442150768901 0.8329644922673431 0.551114939864729 0.874764106036594 0.5627020207332614 0.7554895691765875 0.5235578023996605 0.6992988556283933
3 48 0.22463239577375888 0 145.48313486897382 0.5731698903759105 0.41634062005170286 0.31292575436904374 0.8894898756938381 0.4313737580023994 0.7347547221507608 0.6902502492244897 0.6066541919077806 0.5632898120849896 0.4319142065785575 0.258825655939263 0.5985675918042066
4 64 0.22231613863831387 0 136.2647162578523 0.8657040342687619 0.6927980975482027 0.74654381346674 0.5922486054334997 0.8224653712024347 0.8677966940206671 0.26093882899950704 0.8784676534269744 0.8040794352131304 0.442563552112275 0.8693092292359179 0.4188675718033186
5 80 0.20603881087705944 0 141.97798071386887 0.5604900960210656 0.7528113017054489 0.7314485706501656 0.5922047052976792 0.6403765232638737 0.77528497706951 0.22169492424544357 0.6517973926673696 0.7479507590594825 0.48590301913661627 0.7197668670805922 0.21864665831221897
6 96 0.18464337153253965 0 141.24355779751556 0.6125724140492262 0.6863243256163124 0.29903108513236404 0.6896557272990262 0.5602703615070797 0.41922965983509075 0.27994075712720273 0.37012836914302677 0.3936259022884616 0.4860124833024312 0.638162338647963 0.36574148990619826
7 112 0.17592097758705227 0 140.27992350542542 0.7498547022843612 0.7116993289128063 0.37847945438943903 0.7488770844529054 0.7246063179895808 0.5437020183703016 0.2553621630643351 0.6968713594205623 0.5116707214119031 0.6423347455856638 0.7634415379081176 0.0730291615573006
8 128 0.15662155195038438 0 141.88320437379676 0.5243071604501958 0.5275233316978107 0.5465912523944862 0.4884549734916507 0.6735380998408524 0.7352093117962232 0.21326014685220301 0.5099723876057799 0.7963561945680862 0.7135695618445064 0.4861557632528484 0.5358528825336458
9 144 0.16817886215836167 0 130.64583005287994 0.13550523282555377 0.6145466017376435 0.5964150665596772 0.8929954546839411 0.40970913083895477 0.6866230974770973 0.3310857124350012 0.5332043572111523 0.8475208005234341 0.46824311202279406 0.5158081026923698 0.7181674614396042
10 160 0.1839656849237338 0 130.41300554250742 0.16969662849576497 0.6377398261347701 0.6428226210353016 0.7969359121202384 0.4701746982243417 0.8595750231993302 0.22934902505788612 0.17923675492803443 0.8604723275887978 0.3045319497704839 0.3217506968248787 0.6505159280995145
11 176 0.1846454899757434 0 128.49527962343646 0.29217944448922 0.6779516438573541 0.7990632214340834 0.6785646783148077 0.7171943671175863 0.7642101985053882 0.02945949153516067 0.4963231686481602 0.9659890418410003 0.7798377270353134 0.7475278991156797 0.36430109477032097
12 192 0.1685149826115729 0 131.89249266301078 0.507547795928423 0.89106766038052 0.5417491536656549 0.8988440496116807 0.7176070177866285 0.6153218613895095 0.1721217385486113 0.909878227949567 0.7605015072869739 0.6674013406357042 0.5087154514133123 0.22164741703769664
13 208 0.1575733526757933 0 130.9995001661935 0.5497785558195456 0.6124201726115157 0.8038518000332375 0.8329387871078061 0.624741556229401 0.702341525430326 0.31174706441095784 0.7221215872027162 0.8679300736509519 0.4459009127874256 0.5906976263826624 0.4076181734262832
14 224 0.15509364275154894 0 129.45893082665543 0.6126475721062619 0.8089496785800119 0.7079325510140094 0.8682138971704683 0.7334917363555526 0.6282507661575578 0.3567419619358484 0.39836462208340423 0.8816297907119987 0.5571203035679267 0.7816698343390611 0.49850697269092387
15 240 0.15037516206081172 0 129.36550222283444 0.48103924903939355 0.6873572171362874 0.49951957500030764 0.8657347530097967 0.6417879987128216 0.48557971635469727 0.16775607647167615 0.5930262543977172 0.8622299683032703 0.6848912117998588 0.7734665961394367 0.5950929191925913
